# dx	dy
8.074754714965820312e+00 2.247063159942626953e+00
8.052667617797851562e+00 2.262113571166992188e+00
8.066587448120117188e+00 2.253898382186889648e+00
8.086725234985351562e+00 2.280150413513183594e+00
8.088772773742675781e+00 2.288737058639526367e+00
8.085468292236328125e+00 2.283254861831665039e+00
8.087911605834960938e+00 2.294243097305297852e+00
8.092701911926269531e+00 2.312880277633666992e+00
8.111634254455566406e+00 2.315347671508789062e+00
8.101761817932128906e+00 2.325806140899658203e+00
8.106017112731933594e+00 2.321755647659301758e+00
8.107637405395507812e+00 2.320846796035766602e+00
8.117806434631347656e+00 2.280257463455200195e+00
8.122773170471191406e+00 2.276682376861572266e+00
8.110793113708496094e+00 2.281924724578857422e+00
8.100682258605957031e+00 2.297442913055419922e+00
8.105205535888671875e+00 2.266002416610717773e+00
8.113899230957031250e+00 2.261713743209838867e+00
8.108638763427734375e+00 2.270577907562255859e+00
8.099409103393554688e+00 2.284199714660644531e+00
8.099776268005371094e+00 2.262126684188842773e+00
8.100286483764648438e+00 2.277784109115600586e+00
8.138176918029785156e+00 2.272934913635253906e+00
8.121363639831542969e+00 2.244699001312255859e+00
8.127022743225097656e+00 2.228021383285522461e+00
8.145816802978515625e+00 2.225027561187744141e+00
8.145403861999511719e+00 2.232045650482177734e+00
8.174098014831542969e+00 2.204668045043945312e+00
8.162921905517578125e+00 2.190673351287841797e+00
8.167296409606933594e+00 2.168339967727661133e+00
8.192550659179687500e+00 2.149876832962036133e+00
8.168792724609375000e+00 2.159977912902832031e+00
8.162004470825195312e+00 2.176614284515380859e+00
8.168394088745117188e+00 2.162060976028442383e+00
8.181097030639648438e+00 2.169949769973754883e+00
8.166367530822753906e+00 2.145158767700195312e+00
8.158010482788085938e+00 2.131337165832519531e+00
8.160439491271972656e+00 2.148900270462036133e+00
8.171396255493164062e+00 2.137115001678466797e+00
8.124882698059082031e+00 2.132564067840576172e+00
8.102294921875000000e+00 2.152584552764892578e+00
8.078154563903808594e+00 2.167680740356445312e+00
8.047632217407226562e+00 2.191598653793334961e+00
8.041686058044433594e+00 2.185012340545654297e+00
8.023259162902832031e+00 2.155842304229736328e+00
8.007612228393554688e+00 2.189501285552978516e+00
8.020893096923828125e+00 2.190982103347778320e+00
8.047693252563476562e+00 2.191347122192382812e+00
8.015974998474121094e+00 2.165721893310546875e+00
8.010827064514160156e+00 2.178428411483764648e+00
7.991519451141357422e+00 2.161345720291137695e+00
8.008099555969238281e+00 2.160831928253173828e+00
8.001327514648437500e+00 2.178830385208129883e+00
8.001667976379394531e+00 2.189757823944091797e+00
8.022978782653808594e+00 2.167775392532348633e+00
8.024785995483398438e+00 2.140396356582641602e+00
7.980130195617675781e+00 2.120326995849609375e+00
7.959078788757324219e+00 2.131952047348022461e+00
7.954018115997314453e+00 2.100998163223266602e+00
7.988815307617187500e+00 2.113815784454345703e+00
7.955842494964599609e+00 2.087999582290649414e+00
7.974372863769531250e+00 2.098489284515380859e+00
7.957192897796630859e+00 2.136298179626464844e+00
7.936196327209472656e+00 2.185609340667724609e+00
7.962050914764404297e+00 2.223914623260498047e+00
7.977468967437744141e+00 2.182233333587646484e+00
7.986037254333496094e+00 2.189378976821899414e+00
7.992620468139648438e+00 2.156055450439453125e+00
7.992645263671875000e+00 2.150202274322509766e+00
8.011529922485351562e+00 2.132908582687377930e+00
8.009120941162109375e+00 2.142637014389038086e+00
8.028698921203613281e+00 2.130370140075683594e+00
8.042551040649414062e+00 2.101455450057983398e+00
8.047411918640136719e+00 2.131202459335327148e+00
8.053247451782226562e+00 2.134738206863403320e+00
8.077626228332519531e+00 2.122576475143432617e+00
8.063970565795898438e+00 2.115423202514648438e+00
8.073589324951171875e+00 2.110798120498657227e+00
8.092922210693359375e+00 2.125701904296875000e+00
8.075713157653808594e+00 2.127022981643676758e+00
8.071977615356445312e+00 2.148980617523193359e+00
8.098087310791015625e+00 2.145129680633544922e+00
8.084086418151855469e+00 2.154273986816406250e+00
8.115797042846679688e+00 2.136603832244873047e+00
8.101845741271972656e+00 2.152287960052490234e+00
8.115381240844726562e+00 2.131099224090576172e+00
8.084977149963378906e+00 2.112341403961181641e+00
8.079983711242675781e+00 2.095979213714599609e+00
8.089262008666992188e+00 2.126276016235351562e+00
8.089772224426269531e+00 2.101675510406494141e+00
8.098729133605957031e+00 2.102846860885620117e+00
8.093631744384765625e+00 2.078888416290283203e+00
8.094501495361328125e+00 2.060818672180175781e+00
8.121319770812988281e+00 2.064139127731323242e+00
8.130349159240722656e+00 2.076155185699462891e+00
8.095493316650390625e+00 2.076489210128784180e+00
8.136185646057128906e+00 2.096315145492553711e+00
8.116730690002441406e+00 2.071639776229858398e+00
8.123592376708984375e+00 2.048903703689575195e+00
8.126335144042968750e+00 2.025842905044555664e+00
8.113265991210937500e+00 2.019288539886474609e+00
8.114552497863769531e+00 2.007912158966064453e+00
8.123867988586425781e+00 1.991460561752319336e+00
8.155257225036621094e+00 1.990021109580993652e+00
8.162394523620605469e+00 1.975803017616271973e+00
8.131402969360351562e+00 1.955153465270996094e+00
8.127060890197753906e+00 1.961665868759155273e+00
8.147286415100097656e+00 1.966616630554199219e+00
8.129684448242187500e+00 1.996272563934326172e+00
8.168254852294921875e+00 1.998969554901123047e+00
8.165742874145507812e+00 2.009508371353149414e+00
8.136180877685546875e+00 2.017915725708007812e+00
8.164689064025878906e+00 1.987321138381958008e+00
8.130062103271484375e+00 1.985299587249755859e+00
8.137490272521972656e+00 1.949457406997680664e+00
8.127992630004882812e+00 1.962613344192504883e+00
8.137558937072753906e+00 1.933434486389160156e+00
8.156750679016113281e+00 1.911264657974243164e+00
8.166926383972167969e+00 1.931606173515319824e+00
8.180833816528320312e+00 1.886933207511901855e+00
8.176237106323242188e+00 1.920304059982299805e+00
8.170660972595214844e+00 1.894197225570678711e+00
8.160571098327636719e+00 1.907130599021911621e+00
8.142147064208984375e+00 1.906120777130126953e+00
8.142774581909179688e+00 1.920544385910034180e+00
8.123206138610839844e+00 1.890968799591064453e+00
8.139313697814941406e+00 1.939050674438476562e+00
8.173926353454589844e+00 1.933215498924255371e+00
8.138861656188964844e+00 1.937278509140014648e+00
8.159072875976562500e+00 1.909585952758789062e+00
8.146991729736328125e+00 1.940581321716308594e+00
8.153812408447265625e+00 1.923784852027893066e+00
8.125154495239257812e+00 1.912781715393066406e+00
8.122285842895507812e+00 1.916773676872253418e+00
8.145263671875000000e+00 1.936096787452697754e+00
8.166529655456542969e+00 1.931619763374328613e+00
8.171217918395996094e+00 1.943938374519348145e+00
8.157366752624511719e+00 1.932554841041564941e+00
8.178565025329589844e+00 1.961318850517272949e+00
8.221088409423828125e+00 1.916190147399902344e+00
8.216012954711914062e+00 1.918297290802001953e+00
8.228139877319335938e+00 1.949969172477722168e+00
8.234642028808593750e+00 1.959262013435363770e+00
8.270097732543945312e+00 1.993227720260620117e+00
8.282399177551269531e+00 1.989080309867858887e+00
8.306930541992187500e+00 1.981896638870239258e+00
8.266243934631347656e+00 2.002730131149291992e+00
8.289483070373535156e+00 2.010298013687133789e+00
8.294204711914062500e+00 1.990140438079833984e+00
8.273390769958496094e+00 2.005978584289550781e+00
8.248037338256835938e+00 2.033931493759155273e+00
8.282691955566406250e+00 2.057976961135864258e+00
8.274610519409179688e+00 2.074402332305908203e+00
8.282752037048339844e+00 2.066941976547241211e+00
8.292315483093261719e+00 2.120723485946655273e+00
8.283166885375976562e+00 2.103119134902954102e+00
8.272536277770996094e+00 2.088586807250976562e+00
8.294222831726074219e+00 2.115614175796508789e+00
8.290888786315917969e+00 2.085321426391601562e+00
8.270219802856445312e+00 2.078428506851196289e+00
8.262737274169921875e+00 2.112062931060791016e+00
8.254348754882812500e+00 2.092616558074951172e+00
8.262948036193847656e+00 2.081187963485717773e+00
8.268390655517578125e+00 2.080491781234741211e+00
8.294282913208007812e+00 2.083706617355346680e+00
8.293062210083007812e+00 2.037291049957275391e+00
8.310359001159667969e+00 2.001084327697753906e+00
8.312403678894042969e+00 2.017537117004394531e+00
8.309016227722167969e+00 2.030984163284301758e+00
8.299348831176757812e+00 2.037389039993286133e+00
8.330513954162597656e+00 2.049591302871704102e+00
8.335886001586914062e+00 2.057605028152465820e+00
8.349279403686523438e+00 2.064242362976074219e+00
8.325865745544433594e+00 2.060122728347778320e+00
8.362469673156738281e+00 2.068942785263061523e+00
8.366839408874511719e+00 2.090192317962646484e+00
8.361221313476562500e+00 2.103473424911499023e+00
8.385218620300292969e+00 2.074985265731811523e+00
8.389525413513183594e+00 2.051230907440185547e+00
8.371525764465332031e+00 2.056560039520263672e+00
8.401068687438964844e+00 2.033652782440185547e+00
8.414209365844726562e+00 2.074193239212036133e+00
8.437982559204101562e+00 2.085438489913940430e+00
8.435700416564941406e+00 2.072962760925292969e+00
8.446000099182128906e+00 2.091049671173095703e+00
8.456377983093261719e+00 2.090824604034423828e+00
8.446365356445312500e+00 2.107097387313842773e+00
8.460739135742187500e+00 2.093758583068847656e+00
8.456435203552246094e+00 2.067903518676757812e+00
8.462184906005859375e+00 2.086982727050781250e+00
8.468955039978027344e+00 2.106203317642211914e+00
8.441175460815429688e+00 2.132536888122558594e+00
8.461366653442382812e+00 2.144303560256958008e+00
8.473457336425781250e+00 2.159188985824584961e+00
8.490038871765136719e+00 2.141010046005249023e+00
8.467018127441406250e+00 2.127459049224853516e+00
8.469423294067382812e+00 2.122302532196044922e+00
8.483816146850585938e+00 2.072298288345336914e+00
8.512632369995117188e+00 2.051647186279296875e+00
8.515943527221679688e+00 2.051237106323242188e+00
8.510779380798339844e+00 2.024010896682739258e+00
8.521808624267578125e+00 2.032178401947021484e+00
8.501827239990234375e+00 2.033110141754150391e+00
8.504907608032226562e+00 2.040208578109741211e+00
8.498975753784179688e+00 2.049427032470703125e+00
8.504807472229003906e+00 2.019535303115844727e+00
8.498717308044433594e+00 2.020989656448364258e+00
8.497145652770996094e+00 2.042366504669189453e+00
8.460092544555664062e+00 2.064682006835937500e+00
8.449804306030273438e+00 2.066531419754028320e+00
8.440486907958984375e+00 2.049846649169921875e+00
8.416092872619628906e+00 2.015810966491699219e+00
8.434848785400390625e+00 2.048855066299438477e+00
8.441913604736328125e+00 2.042650461196899414e+00
8.436713218688964844e+00 2.032039165496826172e+00
8.419219970703125000e+00 2.021967649459838867e+00
8.410555839538574219e+00 2.007631301879882812e+00
8.409903526306152344e+00 2.039237260818481445e+00
8.410469055175781250e+00 2.006082057952880859e+00
8.419395446777343750e+00 2.005311727523803711e+00
8.446961402893066406e+00 2.006859540939331055e+00
8.424488067626953125e+00 2.005753517150878906e+00
8.456987380981445312e+00 2.003252029418945312e+00
8.461341857910156250e+00 1.971793413162231445e+00
8.436193466186523438e+00 1.991428613662719727e+00
8.454128265380859375e+00 1.956850171089172363e+00
8.423145294189453125e+00 1.984590291976928711e+00
8.421527862548828125e+00 1.963666796684265137e+00
8.431386947631835938e+00 2.000259876251220703e+00
8.450966835021972656e+00 1.983339309692382812e+00
8.467904090881347656e+00 1.978216290473937988e+00
8.446487426757812500e+00 1.959435582160949707e+00
8.456374168395996094e+00 1.936827659606933594e+00
8.480086326599121094e+00 1.882282495498657227e+00
8.487092018127441406e+00 1.892647624015808105e+00
8.489027976989746094e+00 1.899368524551391602e+00
8.453005790710449219e+00 1.916831851005554199e+00
8.461606025695800781e+00 1.935265064239501953e+00
8.465713500976562500e+00 1.927060127258300781e+00
8.461314201354980469e+00 1.938928127288818359e+00
8.464607238769531250e+00 1.928265213966369629e+00
8.480435371398925781e+00 1.910415172576904297e+00
8.462084770202636719e+00 1.925860643386840820e+00
8.491145133972167969e+00 1.909834384918212891e+00
8.489658355712890625e+00 1.916490554809570312e+00
8.501608848571777344e+00 1.907304167747497559e+00
8.500442504882812500e+00 1.942183732986450195e+00
8.502868652343750000e+00 1.897874116897583008e+00
8.516476631164550781e+00 1.936440348625183105e+00
8.538188934326171875e+00 1.895504951477050781e+00
8.546436309814453125e+00 1.898844242095947266e+00
8.550361633300781250e+00 1.929528951644897461e+00
8.577777862548828125e+00 1.907661557197570801e+00
8.573097229003906250e+00 1.912637472152709961e+00
8.573859214782714844e+00 1.923632264137268066e+00
8.582539558410644531e+00 1.929208636283874512e+00
8.549293518066406250e+00 1.915234565734863281e+00
8.556765556335449219e+00 1.904612064361572266e+00
8.571365356445312500e+00 1.915613651275634766e+00
8.569381713867187500e+00 1.929424405097961426e+00
8.589438438415527344e+00 1.893243074417114258e+00
8.590841293334960938e+00 1.901563167572021484e+00
8.569346427917480469e+00 1.923673868179321289e+00
8.539380073547363281e+00 1.909210085868835449e+00
8.565268516540527344e+00 1.902565717697143555e+00
8.584265708923339844e+00 1.901249527931213379e+00
8.590553283691406250e+00 1.877369165420532227e+00
8.548663139343261719e+00 1.870966196060180664e+00
8.511886596679687500e+00 1.888995289802551270e+00
8.497465133666992188e+00 1.881376743316650391e+00
8.518504142761230469e+00 1.879003643989562988e+00
8.530778884887695312e+00 1.868013858795166016e+00
8.541362762451171875e+00 1.906305789947509766e+00
8.504196166992187500e+00 1.929637432098388672e+00
8.477469444274902344e+00 1.952425479888916016e+00
8.442315101623535156e+00 1.990032911300659180e+00
8.456280708312988281e+00 2.022921800613403320e+00
8.434730529785156250e+00 2.015060424804687500e+00
8.466930389404296875e+00 2.036754846572875977e+00
8.482811927795410156e+00 2.022444963455200195e+00
8.490525245666503906e+00 2.026456832885742188e+00
8.465476036071777344e+00 1.987897396087646484e+00
8.461673736572265625e+00 1.972779512405395508e+00
8.428250312805175781e+00 1.988987207412719727e+00
8.450454711914062500e+00 1.982679605484008789e+00
8.392279624938964844e+00 1.965491533279418945e+00
8.403447151184082031e+00 1.935220837593078613e+00
8.377636909484863281e+00 1.903053164482116699e+00
8.374534606933593750e+00 1.932648301124572754e+00
8.381525993347167969e+00 1.959620833396911621e+00
8.386653900146484375e+00 1.952969908714294434e+00
8.379761695861816406e+00 1.909379959106445312e+00
8.390171051025390625e+00 1.944708108901977539e+00
8.417962074279785156e+00 1.976302623748779297e+00
8.440215110778808594e+00 1.988804459571838379e+00
8.432065010070800781e+00 1.981386423110961914e+00
8.458972930908203125e+00 1.975375890731811523e+00
8.472734451293945312e+00 1.989722132682800293e+00
8.481716156005859375e+00 1.942360639572143555e+00
8.499029159545898438e+00 1.960702657699584961e+00
8.495081901550292969e+00 1.974431395530700684e+00
8.501228332519531250e+00 1.949950575828552246e+00
8.521526336669921875e+00 1.912498116493225098e+00
8.496205329895019531e+00 1.931928396224975586e+00
8.518691062927246094e+00 1.927478790283203125e+00
8.546306610107421875e+00 1.898756027221679688e+00
8.505721092224121094e+00 1.903703689575195312e+00
8.505790710449218750e+00 1.939936757087707520e+00
8.517212867736816406e+00 1.920295476913452148e+00
8.517319679260253906e+00 1.910572052001953125e+00
8.505000114440917969e+00 1.907142758369445801e+00
8.539101600646972656e+00 1.954786777496337891e+00
8.542304992675781250e+00 1.950389385223388672e+00
8.550728797912597656e+00 1.938040018081665039e+00
8.587578773498535156e+00 1.914060950279235840e+00
8.612411499023437500e+00 1.922757506370544434e+00
8.608670234680175781e+00 1.938394784927368164e+00
8.604462623596191406e+00 1.921037316322326660e+00
8.606040000915527344e+00 1.924349427223205566e+00
8.611214637756347656e+00 1.899067044258117676e+00
8.619153976440429688e+00 1.904978990554809570e+00
8.613386154174804688e+00 1.905971884727478027e+00
8.606935501098632812e+00 1.902178645133972168e+00
8.602615356445312500e+00 1.907956600189208984e+00
8.579690933227539062e+00 1.959891676902770996e+00
8.585469245910644531e+00 1.947480320930480957e+00
8.563872337341308594e+00 1.971064448356628418e+00
8.562621116638183594e+00 1.948724269866943359e+00
8.545357704162597656e+00 1.948525905609130859e+00
8.560122489929199219e+00 1.930796146392822266e+00
8.536996841430664062e+00 1.942299008369445801e+00
8.511946678161621094e+00 1.954151749610900879e+00
8.527083396911621094e+00 1.978347420692443848e+00
8.528578758239746094e+00 1.975891828536987305e+00
8.548145294189453125e+00 1.973745822906494141e+00
8.543490409851074219e+00 1.999020218849182129e+00
8.538825988769531250e+00 1.988638162612915039e+00
8.569532394409179688e+00 2.027475833892822266e+00
8.550802230834960938e+00 2.044184684753417969e+00
8.564105987548828125e+00 2.034524917602539062e+00
8.566302299499511719e+00 2.056657791137695312e+00
8.574182510375976562e+00 2.054936170578002930e+00
8.561191558837890625e+00 2.031170606613159180e+00
8.557902336120605469e+00 2.031263828277587891e+00
8.599390029907226562e+00 1.998742818832397461e+00
8.600643157958984375e+00 1.977423787117004395e+00
8.583692550659179688e+00 2.009013652801513672e+00
8.574577331542968750e+00 2.028153419494628906e+00
8.578195571899414062e+00 2.026984930038452148e+00
8.567375183105468750e+00 2.022069215774536133e+00
8.565244674682617188e+00 2.033085346221923828e+00
8.622012138366699219e+00 2.029259681701660156e+00
8.597139358520507812e+00 2.029098510742187500e+00
8.560338973999023438e+00 2.023092985153198242e+00
8.516041755676269531e+00 2.041355609893798828e+00
8.555567741394042969e+00 2.034316301345825195e+00
8.541406631469726562e+00 2.000590801239013672e+00
8.522914886474609375e+00 1.999705791473388672e+00
8.547269821166992188e+00 1.986368179321289062e+00
8.523251533508300781e+00 1.995404124259948730e+00
8.463390350341796875e+00 2.045719861984252930e+00
8.457999229431152344e+00 2.028262853622436523e+00
8.457099914550781250e+00 2.032959699630737305e+00
8.429404258728027344e+00 2.053434848785400391e+00
8.398418426513671875e+00 2.047764778137207031e+00
8.376933097839355469e+00 2.070826768875122070e+00
8.402825355529785156e+00 2.119440078735351562e+00
8.376147270202636719e+00 2.138153553009033203e+00
8.412548065185546875e+00 2.161656379699707031e+00
8.412861824035644531e+00 2.152294397354125977e+00
8.442001342773437500e+00 2.135714769363403320e+00
8.438281059265136719e+00 2.134793519973754883e+00
8.439126014709472656e+00 2.115913629531860352e+00
8.463428497314453125e+00 2.108678579330444336e+00
8.469379425048828125e+00 2.132520437240600586e+00
8.474569320678710938e+00 2.127457618713378906e+00
8.476278305053710938e+00 2.111816644668579102e+00
8.509386062622070312e+00 2.083837509155273438e+00
8.507701873779296875e+00 2.071019172668457031e+00
8.518921852111816406e+00 2.068869590759277344e+00
8.524412155151367188e+00 2.110868453979492188e+00
8.520095825195312500e+00 2.108749628067016602e+00
8.552656173706054688e+00 2.110082149505615234e+00
8.558189392089843750e+00 2.105184078216552734e+00
8.553613662719726562e+00 2.093932628631591797e+00
8.605089187622070312e+00 2.074450731277465820e+00
8.613429069519042969e+00 2.066306829452514648e+00
8.577491760253906250e+00 2.031992197036743164e+00
8.575351715087890625e+00 2.027704715728759766e+00
8.619474411010742188e+00 2.014096021652221680e+00
8.626374244689941406e+00 2.049926042556762695e+00
8.598651885986328125e+00 2.068670749664306641e+00
8.614642143249511719e+00 2.093869447708129883e+00
8.582630157470703125e+00 2.109366655349731445e+00
8.532618522644042969e+00 2.116083383560180664e+00
8.534824371337890625e+00 2.129324436187744141e+00
8.506876945495605469e+00 2.128276348114013672e+00
8.504843711853027344e+00 2.125500202178955078e+00
8.477029800415039062e+00 2.151772975921630859e+00
8.483498573303222656e+00 2.160361051559448242e+00
8.502702713012695312e+00 2.182378053665161133e+00
8.472973823547363281e+00 2.187018156051635742e+00
8.457760810852050781e+00 2.178650379180908203e+00
8.474760055541992188e+00 2.208744764328002930e+00
8.468282699584960938e+00 2.198144197463989258e+00
8.422623634338378906e+00 2.217499971389770508e+00
8.418862342834472656e+00 2.236198902130126953e+00
8.422584533691406250e+00 2.271406412124633789e+00
8.423313140869140625e+00 2.289793729782104492e+00
8.418881416320800781e+00 2.304835319519042969e+00
8.429783821105957031e+00 2.301132202148437500e+00
8.457069396972656250e+00 2.313793182373046875e+00
8.495248794555664062e+00 2.310324192047119141e+00
8.478516578674316406e+00 2.276012420654296875e+00
8.503718376159667969e+00 2.275024414062500000e+00
8.497347831726074219e+00 2.257882118225097656e+00
8.481317520141601562e+00 2.241936206817626953e+00
8.497982025146484375e+00 2.178635835647583008e+00
8.538411140441894531e+00 2.178201675415039062e+00
8.558490753173828125e+00 2.152500867843627930e+00
8.539806365966796875e+00 2.170141935348510742e+00
8.552031517028808594e+00 2.139739751815795898e+00
8.573247909545898438e+00 2.165389060974121094e+00
8.565127372741699219e+00 2.160101890563964844e+00
8.571512222290039062e+00 2.137469768524169922e+00
8.575106620788574219e+00 2.139041662216186523e+00
8.591773033142089844e+00 2.133475542068481445e+00
8.589235305786132812e+00 2.122251987457275391e+00
8.587110519409179688e+00 2.126957654953002930e+00
8.550711631774902344e+00 2.134164571762084961e+00
8.566123962402343750e+00 2.122969865798950195e+00
8.540571212768554688e+00 2.140632867813110352e+00
8.553988456726074219e+00 2.158540010452270508e+00
8.608356475830078125e+00 2.103894948959350586e+00
8.593074798583984375e+00 2.066758871078491211e+00
8.625401496887207031e+00 2.056190967559814453e+00
8.602390289306640625e+00 2.057711839675903320e+00
8.594767570495605469e+00 2.078265905380249023e+00
8.615697860717773438e+00 2.091515779495239258e+00
8.591859817504882812e+00 2.079977989196777344e+00
8.568368911743164062e+00 2.086293220520019531e+00
8.563924789428710938e+00 2.101464986801147461e+00
8.539292335510253906e+00 2.110713243484497070e+00
8.538246154785156250e+00 2.127438783645629883e+00
8.549501419067382812e+00 2.133662462234497070e+00
8.580902099609375000e+00 2.075685262680053711e+00
8.601544380187988281e+00 2.065066576004028320e+00
8.612494468688964844e+00 2.028439998626708984e+00
8.623691558837890625e+00 2.002948284149169922e+00
8.672106742858886719e+00 2.009143829345703125e+00
8.673229217529296875e+00 2.003619670867919922e+00
8.678340911865234375e+00 1.966583013534545898e+00
8.688122749328613281e+00 2.005647659301757812e+00
8.710045814514160156e+00 2.010697841644287109e+00
8.701242446899414062e+00 2.024237155914306641e+00
8.702486038208007812e+00 2.029461860656738281e+00
8.719712257385253906e+00 2.038332700729370117e+00
8.748291015625000000e+00 2.057476043701171875e+00
8.769870758056640625e+00 2.042854070663452148e+00
8.773275375366210938e+00 2.051952362060546875e+00
8.771045684814453125e+00 2.050443410873413086e+00
8.769330024719238281e+00 2.053297042846679688e+00
8.804922103881835938e+00 2.006600618362426758e+00
8.745266914367675781e+00 1.999530315399169922e+00
8.738733291625976562e+00 2.024910688400268555e+00
8.742529869079589844e+00 2.034055948257446289e+00
8.768825531005859375e+00 2.035084724426269531e+00
8.731087684631347656e+00 2.005666255950927734e+00
8.734269142150878906e+00 2.014222860336303711e+00
8.768506050109863281e+00 1.980750322341918945e+00
8.755827903747558594e+00 1.968060731887817383e+00
8.753949165344238281e+00 1.982944130897521973e+00
8.767672538757324219e+00 1.995948553085327148e+00
8.768854141235351562e+00 1.987598776817321777e+00
8.795577049255371094e+00 1.977990984916687012e+00
8.792242050170898438e+00 1.959737539291381836e+00
8.789715766906738281e+00 1.966728925704956055e+00
8.791800498962402344e+00 1.945314288139343262e+00
8.773864746093750000e+00 1.941437959671020508e+00
8.763077735900878906e+00 1.938672900199890137e+00
8.723248481750488281e+00 1.930640935897827148e+00
8.684864997863769531e+00 1.942913293838500977e+00
8.681661605834960938e+00 1.959432482719421387e+00
8.664908409118652344e+00 1.941044211387634277e+00
8.679245948791503906e+00 1.928833007812500000e+00
8.658829689025878906e+00 1.979475378990173340e+00
8.632109642028808594e+00 1.980768918991088867e+00
8.628998756408691406e+00 2.023275136947631836e+00
8.646026611328125000e+00 2.004034042358398438e+00
8.680057525634765625e+00 2.004938840866088867e+00
8.672780036926269531e+00 2.016962528228759766e+00
8.685022354125976562e+00 2.038805723190307617e+00
8.708917617797851562e+00 2.026933670043945312e+00
8.673475265502929688e+00 1.983003377914428711e+00
8.684299468994140625e+00 1.967061877250671387e+00
8.694817543029785156e+00 1.976854681968688965e+00
8.704664230346679688e+00 1.969493508338928223e+00
8.668366432189941406e+00 1.923066854476928711e+00
8.674990653991699219e+00 1.932333946228027344e+00
8.699512481689453125e+00 1.930813074111938477e+00
8.673925399780273438e+00 1.908829450607299805e+00
8.646527290344238281e+00 1.916848421096801758e+00
8.622444152832031250e+00 1.947928786277770996e+00
8.613719940185546875e+00 1.939076066017150879e+00
8.598763465881347656e+00 1.932958245277404785e+00
8.609015464782714844e+00 1.972542881965637207e+00
8.598943710327148438e+00 1.976664543151855469e+00
8.598217964172363281e+00 1.952900171279907227e+00
8.611089706420898438e+00 1.964634656906127930e+00
8.643177986145019531e+00 1.944150686264038086e+00
8.666413307189941406e+00 1.941124677658081055e+00
8.683572769165039062e+00 1.943292140960693359e+00
8.714186668395996094e+00 1.937027454376220703e+00
8.697091102600097656e+00 1.926809191703796387e+00
8.682166099548339844e+00 1.903591394424438477e+00
8.717645645141601562e+00 1.909164786338806152e+00
8.692317962646484375e+00 1.929434657096862793e+00
8.695179939270019531e+00 1.923701405525207520e+00
8.655183792114257812e+00 1.936233997344970703e+00
8.661191940307617188e+00 1.979184985160827637e+00
8.680388450622558594e+00 2.009938001632690430e+00
8.681079864501953125e+00 2.006721258163452148e+00
8.669830322265625000e+00 1.972447395324707031e+00
8.698689460754394531e+00 1.981165528297424316e+00
8.749540328979492188e+00 1.988816976547241211e+00
8.758185386657714844e+00 1.993981242179870605e+00
8.747589111328125000e+00 1.985030412673950195e+00
8.755005836486816406e+00 1.984457492828369141e+00
8.788855552673339844e+00 2.047036170959472656e+00
8.769155502319335938e+00 1.964585304260253906e+00
8.802725791931152344e+00 1.954759001731872559e+00
8.757811546325683594e+00 1.996275186538696289e+00
8.759735107421875000e+00 1.988577246665954590e+00
8.762339591979980469e+00 1.970237255096435547e+00
8.777013778686523438e+00 1.961320519447326660e+00
8.760253906250000000e+00 1.966826081275939941e+00
8.749961853027343750e+00 1.962138056755065918e+00
8.739412307739257812e+00 1.973742246627807617e+00
8.728743553161621094e+00 1.953362464904785156e+00
8.697958946228027344e+00 1.920562028884887695e+00
8.691915512084960938e+00 1.957175850868225098e+00
8.682884216308593750e+00 1.983422279357910156e+00
8.682172775268554688e+00 1.985495686531066895e+00
8.704841613769531250e+00 2.011677026748657227e+00
8.701815605163574219e+00 2.028873443603515625e+00
8.725529670715332031e+00 2.009713172912597656e+00
8.726668357849121094e+00 1.990505218505859375e+00
8.701137542724609375e+00 1.953601717948913574e+00
8.700798034667968750e+00 1.957892417907714844e+00
8.693884849548339844e+00 1.944702863693237305e+00
8.677267074584960938e+00 1.930514097213745117e+00
8.676817893981933594e+00 1.908787131309509277e+00
8.735836029052734375e+00 1.897016048431396484e+00
8.730425834655761719e+00 1.884951233863830566e+00
8.710081100463867188e+00 1.871350526809692383e+00
8.702732086181640625e+00 1.875890731811523438e+00
8.717614173889160156e+00 1.857590794563293457e+00
8.671367645263671875e+00 1.890008926391601562e+00
8.671737670898437500e+00 1.926142573356628418e+00
8.685005187988281250e+00 1.924935817718505859e+00
8.707770347595214844e+00 1.946267366409301758e+00
8.690626144409179688e+00 1.967003226280212402e+00
8.711412429809570312e+00 1.931950807571411133e+00
8.692834854125976562e+00 1.919644951820373535e+00
8.696299552917480469e+00 1.923865795135498047e+00
8.709532737731933594e+00 1.960474610328674316e+00
8.707488059997558594e+00 1.969057917594909668e+00
8.695574760437011719e+00 1.985912203788757324e+00
8.699398040771484375e+00 1.977949500083923340e+00
8.694194793701171875e+00 1.983682394027709961e+00
8.694756507873535156e+00 1.959507465362548828e+00
8.698706626892089844e+00 1.926144123077392578e+00
8.705859184265136719e+00 1.968619823455810547e+00
8.667702674865722656e+00 1.928513407707214355e+00
8.674898147583007812e+00 1.873177170753479004e+00
8.669584274291992188e+00 1.860046386718750000e+00
8.703468322753906250e+00 1.852518796920776367e+00
8.682082176208496094e+00 1.873975038528442383e+00
8.713232994079589844e+00 1.881049752235412598e+00
8.755120277404785156e+00 1.894042491912841797e+00
8.748592376708984375e+00 1.875757217407226562e+00
8.730036735534667969e+00 1.898911714553833008e+00
8.737249374389648438e+00 1.895111680030822754e+00
